Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
61610366,2,,60832887,2020-05-05T09:55:23.643,,2,,"<p>Yes,you can either set required value of the field to true and check Form1.Valid or if in this case (case where fields are very less),you can directly check the value of the field like <strong>chkMember.Value = true || chkPatient.Value =true</strong> and you can patch the data.</p>
",12672723,,,,,2020-05-05T09:55:23.643,,,,0,,,,CC BY-SA 4.0
61610655,2,,60323334,2020-05-05T10:10:40.933,,0,,"<p>You can set the Gallery.Items something like 
        Filter(Cars,cartype=radiobutton.value) 
where Cars is the table having all the details of the cars and radiobutton.value is the value selected.</p>
",12672723,,12672723,,2020-05-05T12:58:03.133,2020-05-05T12:58:03.133,,,,0,,,,CC BY-SA 4.0
61610823,2,,59683644,2020-05-05T10:19:56.727,,0,,"<p>You can try using || condition to filter out , based on 2 different values from <strong>Scopes</strong>.</p>

<pre><code>SortByColumns(
    Filter(
        Scopes,
            StartsWith(Title, TextSearchBox1.Text) || StartsWith(Title, BarcodeScanner1.Value)
            ),
    ""Title"",
    If(SortDescending1, Descending, Ascending))
</code></pre>
",12672723,,12672723,,2020-05-06T04:24:44.767,2020-05-06T04:24:44.767,,,,1,,,,CC BY-SA 4.0
61610951,2,,59638262,2020-05-05T10:26:52.140,,0,,"<p>You can try setting the form mode to FormMode.New or try resetting the form on button select as  ResetForm(FormName).</p>
",12672723,,,,,2020-05-05T10:26:52.140,,,,0,,,,CC BY-SA 4.0
61612694,2,,58083482,2020-05-05T12:03:19.237,,0,,"<p>Even i also wanted to implement the same scenario in my app. 
But did not find anything anywhere that help me do bi-directional update in SQL. 
As of now, it is one-way, SQL to Entity by using dataflow.</p>

<p>This would be great if supported by microsoft in Model driven app.</p>
",3017740,,,,,2020-05-05T12:03:19.237,,,,0,,,,CC BY-SA 4.0
61614096,2,,58861074,2020-05-05T13:16:39.617,,0,,"<p>Please check the default value of the form.And also one thing you can do is ,you can always filter the First row from the list,so it always shows the latest saved data.</p>
",12672723,,,,,2020-05-05T13:16:39.617,,,,2,,,,CC BY-SA 4.0
61614689,2,,56797769,2020-05-05T13:45:58.023,,0,,"<p>You can compare the value selected from dropdown to multiple columns.It should go something like</p>

<pre><code>    Filter(Table,col1=Dropdown.Selected.Value And col2=Dropdown.Selected.Value)
</code></pre>

<p>and so on..</p>
",12672723,,,,,2020-05-05T13:45:58.023,,,,0,,,,CC BY-SA 4.0
61627929,2,,61217110,2020-05-06T05:22:44.737,,0,,"<p>You can initially add two icons into PowerApp screen ,one for 'X' for No and other checkmark for Yes,say <strong>Icon_NO</strong> and <strong>Icon_Yes</strong> respectively.
In the <strong>Icon_NO.Visible</strong> you can set as below,ie if selected value is NO,Icon_No shows up</p>

<pre><code>    If(dropdown.SelectedText.Value =""No"",true,false)
</code></pre>

<p>and in <strong>Icon_Yes.Visible</strong> you can set as below,ie if selected value is Yes,Icon_Yes will show</p>

<pre><code>    If(dropdown.SelectedText.Value=""Yes"",true,false)
</code></pre>
",12672723,,12672723,,2020-05-08T10:05:28.090,2020-05-08T10:05:28.090,,,,0,,,,CC BY-SA 4.0
61628415,2,,60532175,2020-05-06T06:03:10.517,,2,,"<p>In the Onchange property of HomeCenter combobox ,you can set a context variable like </p>

<pre><code>    UpdateContext({homecenter_changed:true});
</code></pre>

<p>and set the value of the same variable as false in the page OnVisible property as </p>

<pre><code>    UpdateContext({homecenter_changed:false});
</code></pre>

<p>Set the Items property of Supervisor ComboBox as</p>

<pre><code>    If(homecenter_changed = true,Filter(Issue Tracker,Home Center =HomeCenter_combobox.Selected.Home Center).Supervisor)
</code></pre>

<p>Similarly,the Items property of Regional Manager can be set as</p>

<pre><code>    If(homecenter_changed = true,Filter(Issue Tracker,Home Center =HomeCenter_combobox.Selected.Home Center).Regional Manager)
</code></pre>

<p>And in the OnChange property of both Supervisor and Regional Manager,update the context varaible back to false,then only the next time you change the value for Home Center,the other two values gets autopopulated properly,like</p>

<pre><code>    UpdateContext({homecenter_changed:false});
</code></pre>
",12672723,,,,,2020-05-06T06:03:10.517,,,,0,,,,CC BY-SA 4.0
61640216,2,,53082382,2020-05-06T16:25:37.260,,0,,"<p>I made this code for attach a file in a zoho record.</p>

<pre><code>    //Get the oauth Token
    $accessToken=getCurrentAccessToken();
    // files to upload
    $tmpfile;
    $filename;
    $type;
    foreach($files as $file){
        $tmpfile = $file['tmp_name'];
        $filename = basename($file['name']);
        $type = $file['type'];
    }
    $cfile = new CURLFile(realpath($tmpfile),$type,$filename);
    $post_data = array (
        'file' =&gt; $cfile
    );
    $url = ""https://www.zohoapis.com/crm/v2/$module/$id/Attachments"";

    $headers = array(
        'Content-Type: multipart/form-data',
        sprintf('Authorization: Zoho-oauthtoken %s', $accessToken)
    );
    $ch = curl_init($url);
    curl_setopt($ch, CURLOPT_VERBOSE, 1);
    curl_setopt($ch, CURLOPT_SSL_VERIFYPEER, FALSE);
    curl_setopt($ch, CURLOPT_SSL_VERIFYHOST, FALSE);
    curl_setopt($ch, CURLOPT_RETURNTRANSFER, 1);
    curl_setopt($ch, CURLOPT_POST, 1);
    curl_setopt($ch, CURLOPT_CUSTOMREQUEST, ""POST"");
    curl_setopt($ch, CURLOPT_HTTPHEADER, $headers);
    curl_setopt($ch, CURLOPT_POSTFIELDS, $post_data);
    $response = curl_exec($ch);
    return $response;
</code></pre>
",13484415,,,,,2020-05-06T16:25:37.260,,,,0,,,,CC BY-SA 4.0
61641968,2,,61641793,2020-05-06T17:55:59.610,,0,,"<p>Try these;</p>

<pre class=""lang-css prettyprint-override""><code>.cUBC_CommunityCreateAccount html body &gt; div:nth-of-type(2) {
  left: 400px !important;
}

.ui-widget html body &gt; div:nth-of-type(2) {
  left: 400px !important;
}

.cUBC_CommunityCreateAccount html body div:nth-of-type(2) {
  left: 400px !important;
}

.ui-widget html body div:nth-of-type(2) {
  left: 400px !important;
}

.cUBC_CommunityCreateAccount html body &gt; div:nth-child(2) {
  left: 400px !important;
}

.ui-widget html body &gt; div:nth-child(2) {
  left: 400px !important;
}

.cUBC_CommunityCreateAccount html body div:nth-child(2) {
  left: 400px !important;
}

.ui-widget html body div:nth-child(2) {
  left: 400px !important;
}
</code></pre>
",8737957,,8737957,,2020-05-06T19:15:30.113,2020-05-06T19:15:30.113,,,,8,,,,CC BY-SA 4.0
61644924,2,,61642560,2020-05-06T20:37:02.273,,0,,"<p>You can try this method:</p>

<p>Just call it and add the xpath: WaitForElementDisplayed_byXPathTime(""//myPath""); </p>

<pre><code>    WaitForElementDisplayed_byXPathTime

    public static void WaitForElementDisplayed_byXPathTime(string value)
    {
            var wait = new WebDriverWait(Driver, new TimeSpan(0, 0, 30));
            wait.Until(webDriver =&gt; webDriver.FindElement(By.XPath(value)).Displayed);

    }
</code></pre>

<p>The other thing I have done on these is create a new type method for individual characters like you would on mobile. This just slows it down a bit.</p>

<pre><code>    public static void TypeCharsIndividually(IWebElement element, string expectedValue)
    {
        //use your code for element displayed and element enabled      
        element.Click();
        element.Clear();
        foreach (char c in expectedValue)
        {
            element.SendKeys(c.ToString());
            Thread.Sleep(100);
        }
    }
</code></pre>

<p>java click</p>

<pre><code>        public static void ClickJava(IWebElement element)
    {
        IJavaScriptExecutor executor = driver IJavaScriptExecutor;
        executor.ExecuteScript(""arguments[0].click();"", element);
    }
</code></pre>

<p>WaitForElement</p>

<pre><code>                public static bool WaitForElementDisplayed_byXPath(string path)
    {
        var result = true;
        try { _wait.Until(webDriver =&gt; driver.FindElement(By.XPath(path)).Displayed); }
        catch (StaleElementReferenceException) { WaitForElementDisplayed_byXPath(path); }
        catch (NoSuchElementException) { WaitForElementDisplayed_byXPath(path); }
        catch (WebDriverTimeoutException) { result = false; }
        return result;
    }
</code></pre>
",3820556,,3820556,,2020-05-07T19:19:13.417,2020-05-07T19:19:13.417,,,,9,,,,CC BY-SA 4.0
61648046,2,,61647756,2020-05-07T00:59:55.243,,0,,"<p>We aim to extract information from SF via its REST API in order to generate a report in Word format. To to so we need to run queries into the SF custom objects that contain the relevant information. Typically, we are looking to get this information from a collection of custom objects.</p>

<p>One of the custom fields contains an RTF field which contain links to the relevant images. These images are displayed when the objects are viewed in the SF UI. 
There are several entries in both StackOverflow and Salesforce:StackExchange regarding this topic. Many of these entries discuss Apex methods. The ones that discuss retrieving the images via the REST API did not allow me to be successful.</p>

<p>An entry in the SF REST API developer guide <a href=""https://developer.salesforce.com/docs/atlas.en-us.api_rest.meta/api_rest/resources_sobject_rich_text_image_retrieve.htm"" rel=""nofollow noreferrer"">here</a> instructs us how to achieve this: 
send a request to the REST API via a GET as follows:</p>

<pre><code> /vXX.X/sobjects/SObjectName/id/richTextImageFields/fieldName/contentReferenceId 
</code></pre>

<p>The trick here is to determine what is the SObjectName, the id, the fieldName and the contentReferenceId.
We can get the names from the SF database schema we are working with. Fortunately, we can get the IDs from the embedded links in the RTF field.</p>

<p><strong>IDs</strong></p>

<p>The embedded links in the RTF field take the following form:</p>

<pre><code>https://[someInternalSalesforceURL].force.com/servlet/rtaImage?eid=a0Y3l00000G31DT&amp;feoid=00N1N00000F14uz&amp;refid=0EM3l0000039EK0
</code></pre>

<p>There are three IDs in this link:</p>

<ul>
<li>eid: entity ID</li>
<li>feoid: field entity ID</li>
<li>refid: contentReference ID</li>
</ul>

<p>We need to use the eid and the refid to contruct the request to the SF REST API as follows:</p>

<ul>
<li>id = eid</li>
<li>contentReferenceId = contentReference ID</li>
</ul>

<p>In the example above:</p>

<pre><code>/vXX.X/sobjects/SObjectName/a0Y3l00000G31DT/richTextImageFields/fieldName/0EM3l0000039EK0
</code></pre>

<p><strong>Names</strong></p>

<p>The next step is to review your database schema and work out the SObjectName and the fieldName. The SObjectName is the Name of the custom object that contains the RTF field. Say: myObject__c
The fieldName obviously is the name of the RTF field: say myRTFfield__c
The request to SF then works out to be:</p>

<pre><code>/vXX.X/sobjects/myObject__c/a0Y3l00000G31DT/richTextImageFields/myRTFfield__c/0EM3l0000039EK0
</code></pre>

<p><strong>Retrieving the image</strong></p>

<p>Before sending this to SF you need to prefix it with your salesforce instance URL and you need to articulate the REST API version, e.g. v48.0</p>

<p>Sending this as a GET to SF, I am an R user, returns an object that contains the image as data (in the R case: a matrix). This data object can be converted to an image and saved as a PNG file.</p>

<p><strong>Assumptions</strong></p>

<ul>
<li>You are are authorised by the SF API and received an access token or SessionID and an instance_url.</li>
<li>You have code that sends a query to SF which returns the object with the relevant RTF field.</li>
<li>you have retrieved the embedded link(s) from the RTF field and peeled the eid and refid from the link.</li>
</ul>

<p><strong>Sample R code</strong></p>

<p>In R this looks something like this:</p>

<pre><code>library(httr)
library(png)
request_headers &lt;- c(""Accept"" = ""application/json"", 
                     ""Content-Type"" = ""application/json"",
                     ""Authorization"" = paste0(""Bearer "", access_token))
url &lt;- ""/services/data/v48.0/sobjects/myObject__c/a0Y3l00000G31DT/richTextImageFields/myRTFfield__c/0EM3l0000039EK0""
url &lt;- paste0(instance_url, url) 
result &lt;- GET(url, add_headers(request_headers))
img &lt;- content(result, type = ""image/png"")
writePNG(img, ""myImage.png"")
</code></pre>
",7795396,,,,,2020-05-07T00:59:55.243,,,,0,,,,CC BY-SA 4.0
61655753,2,,61639444,2020-05-07T10:40:25.293,,0,,"<p>object2 has lookup to object1, right? What's the field name?</p>

<pre><code>SELECT Id, Name
FROM namespace__object2__c
WHERE namespace__object1__c = 'a6T3k0000LMJcEAO'
</code></pre>

<p>should work. Put the right field name in (lookup field typically is but doesn't have to be identical).</p>

<p>Some other things you can do with this (but let's use std. objects in example)</p>

<pre><code>SELECT Id, Name
FROM Contact
WHERE AccountId = '001...'

SELECT Id, Name, Account.Name
FROM Contact
WHERE Account.Name LIKE 'Acme%'
</code></pre>

<p>And even</p>

<pre><code>SELECT Id, Name
FROM Account
WHERE Id IN (SELECT AccountId FROM Contact WHERE LastName = 'Smith')
</code></pre>
",313628,,,,,2020-05-07T10:40:25.293,,,,0,,,,CC BY-SA 4.0
61668732,2,,61668245,2020-05-07T22:21:19.497,,0,,"<p>(not 100% an answer but too long for a comment)</p>

<ol>
<li><p>It might be that you're behind a proxy or firewall. Maybe your browser automatically downloads some configuration script but in SoapUI and other tools like that you'd need to specify the proxy details manually. Do you have any other app that can connect OK? Data Loader? maybe simple <code>ping test.salesforce.com</code>? <code>curl</code> if you're familiar with it? Or tell SoapUI to GET www.google.com and see what happens? If these fail - talk with your IT about proxy details. Or try from another machine?</p></li>
<li><p>See if anything hit Salesforce. Go to your user in setup, scroll all the way down to login history, see if there's any non-browser activity.</p></li>
<li><p>It's possible your SF admin disabled logging in from generic test.salesforce.com. You can verify it in Setup -> My Domain. (but if you can login via browser just fine and it's with normal SF username and pass, no Single Sign-On tricks - ignore this point)</p></li>
<li><p>As stupid as it sounds - what's the timeout you have in SoapUI ;)</p></li>
</ol>
",313628,,,,,2020-05-07T22:21:19.497,,,,0,,,,CC BY-SA 4.0
61672215,2,,61655523,2020-05-08T04:46:47.870,,1,,"<p>I would not use PowerApps as a proxy for this type of job. <a href=""https://us.flow.microsoft.com/en-us/"" rel=""nofollow noreferrer"">Power Automate</a> is a better option. A PowerApps gallery is a wonderful UX tool, but not so good for large data display. Power Automate has a mobile app, so your users could still provide some kind of input (select the job to run, etc.).</p>

<p>If you insist on using PowerApps, you'll likely still need Power Automate to create the .csv file.</p>

<p><strong>Pseudocode for a Flow to handle this:</strong></p>

<ul>
<li><strong>Trigger:</strong> Button w/ options

<ul>
<li>Options: User-friendly keywords for your SQL stored procedures/queries such as ""Print all users"" or the like</li>
</ul></li>
<li><strong>Action1:</strong> Switch

<ul>
<li>If user selected option ""X"", If user selected option ""Y"", etc.</li>
</ul></li>
<li><strong>Switch1:</strong> SQL Get Rows

<ul>
<li>Enter query parameters</li>
</ul></li>
<li><strong>Action2:</strong> Select

<ul>
<li>Map response values from SQL Get Rows to individual Key/Value pairs</li>
</ul></li>
<li><strong>Action3:</strong> Create CSV Table

<ul>
<li>Use output from Select action above as input</li>
<li>Automatic headers</li>
</ul></li>
<li><strong>Action4:</strong> Create Azure Blob from .csv</li>
<li>Duplicate similar functionality for the other Switch case</li>
</ul>

<p><a href=""https://i.stack.imgur.com/uGhkv.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/uGhkv.png"" alt=""enter image description here""></a></p>
",5976033,,,,,2020-05-08T04:46:47.870,,,,1,,,,CC BY-SA 4.0
61672301,2,,59638262,2020-05-08T04:57:18.343,,0,,"<p>I use <code>Set</code> for this scenario. Similar to <code>UpdateContext</code>, but it will pass the variable to all screens whereas <code>UpdateContext</code> only works on the given screen (unless you pass it to another screen via <code>Navigate</code>).</p>

<p><code>OnVisible</code> of the screen with the Gallery:</p>

<pre><code>Set(varResetGallery, glrTest.Selected);
Set(varResetGallery, {})
</code></pre>

<p>This, in essence, toggles the Gallery's selected record.</p>

<p><strong>Then</strong> set <code>glrTest.Default</code> to <code>varResetGallery</code> (&lt;--this is key)</p>
",5976033,,,,,2020-05-08T04:57:18.343,,,,0,,,,CC BY-SA 4.0
61672392,2,,61655523,2020-05-08T05:06:23.613,,0,,"<p>If you are bent on getting all data into PowerApps, do this. <strong>Note:</strong> Your user will not enjoy scrolling 100k records. Ideally omit the Gallery altogether or just give them a preview of the data. </p>

<p><code>OnSelect</code> of the ""Export"" button or whatever you have:</p>

<pre><code>Concurrent(
    ClearCollect(col1, Filter(dbo.sqlDB, And(ID &gt;= 1, ID&lt;=2000))),
    ClearCollect(col2, Filter(dbo.sqlDB, And(ID &gt;=2001, ID&lt;=4000))),
    ClearCollect(col3, Filter(dbo.sqlDB, And(ID &gt;=4001, ID&lt;=6000))),
    ClearCollect(col4, Filter(dbo.sqlDB, And(ID &gt;=6001, ID&lt;=8000)))
);
ClearCollect(colCombined, col1, col2, col3, col4)
</code></pre>

<p>Set the Gallery.Items property to colCombined.</p>

<p>There are other ways to get the last ID and the first ID, determine the number of iterations, then loop through in batches of 2k records at a time.</p>

<p>See <a href=""https://powerusers.microsoft.com/t5/Building-Power-Apps/Pulling-in-large-ish-SQL-tables/td-p/243777/page/2"" rel=""nofollow noreferrer"">this post</a> from the old days where we discussed just such a use case.</p>
",5976033,,,,,2020-05-08T05:06:23.613,,,,0,,,,CC BY-SA 4.0
61674527,2,,61642239,2020-05-08T07:52:00.350,,0,,"<p>After lot of research and deliberation, I understood that this is an issue with event listeners being added but not removed if multiple same object types are viewed and events generated in the same browser window.</p>

<p>I found that even though multiple events raised but if I check the changed fields in those events they will not have any data except the one changed in the current instance, hence I started checking changed fields as shown below and if they don't have any elements in the changed object then I'm moving on.</p>

<pre><code>    recordUpdated : function(component, event, helper) {
        var changeType = event.getParams().changeType;
        var changedFields = event.getParams().changedFields;

        console.log('changeType IS: '+ changeType);

        // changeType = LOADED  -- when record is created.
        if (changeType === ""ERROR"") { /* handle error; do this first! */ }
        else if (changeType === ""LOADED"") {
        }
        else if (changeType === ""REMOVED"") { /* handle record removal */ }
        else if (changeType === ""CHANGED"") {
            if (Object.keys(changedFields).length == 1 
                &amp;&amp; Object.keys(Object.values(changedFields)[0])[0] == 'SystemModstamp')
            { 
                // this is a case where nothing modified but due to issue in lightning event handlers all the 
                // previous events are fired along with the current event, hence avoiding action on such events.
            }
            else
            {
                var recordId = component.get(""v.recordId"");
                console.log('To be updated record Id: '+ recordId);
                console.log('changedFields: '+ JSON.stringify(changedFields));

                helper.callAnyMethod(component, event, helper);
            }
        }

    },
    destoryCmp : function (component, event, helper) {
        component.destroy();
    },
})
</code></pre>

<p>This solved issue for me. Hope this might help if anyone else faces similar issue.</p>
",305818,,,,,2020-05-08T07:52:00.350,,,,0,,,,CC BY-SA 4.0
61675990,2,,61674307,2020-05-08T09:25:14.667,,0,,"<p>Try resetting the value of <strong>var</strong> used in the URL when you open another ticket with a different ID from the ticket overview screen.You can reset the value based on how you have set the value ,like either using UpdateContext or Set.</p>
",12672723,,,,,2020-05-08T09:25:14.667,,,,2,,,,CC BY-SA 4.0
61676538,2,,61670491,2020-05-08T09:59:06.613,,0,,"<p>Is it like you want to dynamically populate UserList combobox based on an input entered in an input field or if this is not the right understanding,could you be more precise in the explanation.
Thanks</p>
",12672723,,,,,2020-05-08T09:59:06.613,,,,1,,,,CC BY-SA 4.0
61678844,2,,61626875,2020-05-08T12:09:22.877,,0,,"<p>You can find the Patient resource from the worklist or console, go to leads. In the Lead View Section, click new view.By selecting single or multiple records, you can create the patient records.Then after, click on 'convert to Patient' button.</p>
",13498099,,,,,2020-05-08T12:09:22.877,,,,0,,,,CC BY-SA 4.0
61684997,2,,60211732,2020-05-08T17:48:28.470,,0,,"<p>Is the previous node that is doing the insert, configured to run multiple instances? If it is then it is probably configured to ""Move on when: Each time an instance finishes"". If that is the case then you can configure the previous node to ""Move on when: All instances are done"".</p>
",2635301,,,,,2020-05-08T17:48:28.470,,,,0,,,,CC BY-SA 4.0
61688554,2,,61685518,2020-05-08T21:40:17.813,,0,,"<p>There are a few things you can do to increase efficiency considerably. First, you want to make sure SQL can do a simple comparison when selecting rows, so you'll start by calculating a string to match your date on since your [Date] field is a string not a date.</p>

<p>Second, calculate the minutes in your shift (either 540 for a full shift or scaled down to 0 at 7 AM exactly) ahead of time so you aren't calculating minutes in each row.</p>

<p>Third, when summing for operators, use a simple sum on the minutes and calculate efficiency from that sum and your pre-calculated shift so far minutes.</p>

<p>One note - I'm casting the minutes-so-far as FLOAT in my example, maybe not the best type but it's clearer than other decimal types like DECIMAL(18,6) or whatever. Pick something that will show the scale you want.</p>

<p>My example uses a Common Table Expression to generate that date string and minutes-so-far FLOAT, that's nice because it fits in a direct query, view, function, or stored procedure, but you could DECLARE variables instead if you wanted to. </p>

<p>By filtering with an INNER JOIN on the [Date] string against the pre-calculated TargetDate string, I make sure the data set is pared down to the fewest records before doing any math on anything. You'll definitely want to INDEX [Date] to keep this fast as your table fills up.</p>

<p>All these together should give a pretty fast query, good luck </p>

<pre><code>with cteNow as ( --Calculate once, up front - date as string, minutes elapsed as FLOAT (or any non-integer)
    SELECT CASE WHEN 60*DATEPART(HOUR, GETUTCDATE())+DATEPART(MINUTE, GETUTCDATE()) &gt; 60*21 
                    --4PM in UTC-5, expressed in minutes
            THEN CONVERT(float,(16-7)*60) --minutes in (4 PM-7 AM) * 60 minutes/hour
        ELSE --Assume nobody is running this at 6 AM, so ELSE = between 7 and 4
            CONVERT(float,60*DATEPART(HOUR, GETUTCDATE()) + DATEPART(MINUTE, GETUTCDATE()) - ((7+5)*60))
             --Minutes since midnight minus minutes from midnight to 7 AM, shifted by 
             --UTS offset of 5 hours
        END as MinutesToday --Minutes in today's shift so far
        , FORMAT(DATEADD(HOUR,-5,GETUTCDATE()),'MM/dd/yyyy') as TargetDate --Date to search for
            --as a string so no conversion in every row comparison. Also, index [Date] column
)
SELECT md.Operator, SUM(md.TotalTime) as TotalTime, SUM(md.TotalTime) / MinutesToday as Efficiency
FROM [Master Data] AS md INNER JOIN cteNow as N on N.TargetDate = md.[Date]
GROUP BY md.Operator, MinutesToday
</code></pre>

<p>BTW, you didn't make allowances for lunch or running before 7 AM, so I also ignored those. I think both could be addressed in cteNOW without adding much complexity.</p>
",3776014,,,,,2020-05-08T21:40:17.813,,,,2,,,,CC BY-SA 4.0
61699445,2,,61685582,2020-05-09T15:44:02.673,,0,,"<p>Not sure what you mean by <code>""...I am using ""Display""</code>, but the way you access other columns in the selected Sharepoint record is:</p>

<ul>
<li><strong>Given</strong>:

<ul>
<li>Sharepoint list named <code>employees</code></li>
<li>Dropdown control named <code>Dropdown2</code></li>
</ul></li>
<li>Set <code>Dropdown2.Items</code> property to <code>employees</code></li>
<li>Select a column to display to user</li>
<li>Add a Label control</li>
<li>Set its Text property to <code>Dropdown2.Selected.columnName</code></li>
<li>Where <code>columnName</code> is the other column you'd like to display to user based on their selection</li>
</ul>

<p><a href=""https://i.stack.imgur.com/vmSrM.gif"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/vmSrM.gif"" alt=""enter image description here""></a></p>
",5976033,,,,,2020-05-09T15:44:02.673,,,,0,,,,CC BY-SA 4.0
61700840,2,,61670491,2020-05-09T17:23:01.220,,0,,"<p>Could you please try setting the <strong>Items</strong> property of UserList combobox as</p>

<pre><code>    Filter(comboboxlist,enteredvaluecolumn = Inputfield.Text)
</code></pre>

<p>where <strong>comboboxlist</strong> is the list used to populate the combobox,
      <strong>enteredvaluecolumn</strong> is the column in comboboxlist corresponding to the entered value in the input field and
      <strong>Inputfield</strong> is the input field.</p>
",12672723,,,,,2020-05-09T17:23:01.220,,,,1,,,,CC BY-SA 4.0
61702700,2,,51973751,2020-05-09T19:42:43.950,,0,,"<p>You may be lacking the credentials.  If you are getting your credentials from an .env then you may want to use the <a href=""https://github.com/motdotla/dotenv"" rel=""nofollow noreferrer"">dotenv</a> library to fetch them. </p>

<pre class=""lang-js prettyprint-override""><code>var dotenv = require(""dotenv"")
dotenv.config()

var smtpTransport = nodemailer.createTransport({
    service: ""Gmail"",
    port: 465,
    auth: {
      user: process.env.GMAIL_USERNAME, 
      pass: process.env.GMAIL_PASSWORD, 
    },
  })
</code></pre>

<p>If you are using a remote service to host your server then you may want to see if they have requirements for .env variables.  Some services like Vericel will inject .env variables before launching your server.</p>
",1991020,,,,,2020-05-09T19:42:43.950,,,,0,,,,CC BY-SA 4.0
61738769,2,,61734680,2020-05-11T20:33:18.323,,1,,"<p>PowerApps is building enterprise apps for your organization staffs. This app has to be developed, published and shared to AD users, and users can sign-in using Active directory single sign-on.</p>

<p>You can invite/share with AD individuals, security group or O365 group. But not Distribution groups. You can share the app to all users by sharing with “Everyone”.</p>

<p>Even PowerApps can be shared with external users (guests) but they must be guest users of an Azure Active Directory tenant. </p>

<p><a href=""https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/share-app"" rel=""nofollow noreferrer"">How to share a PowerApp?</a> </p>

<p>Yes, no signup or login other than Microsoft AD login/challenge screen.</p>

<p>Those snippets will be used to get current logged in user details.</p>
",7920473,,,,,2020-05-11T20:33:18.323,,,,0,,,,CC BY-SA 4.0
